date,time,open,high,low,close,volume
2025.10.02,00:00,3863.47500,3870.02100,3852.83200,3866.58700,36458
2025.10.02,04:00,3866.55200,3874.82200,3861.69700,3868.55800,35165
2025.10.02,08:00,3868.45900,3886.69600,3864.65900,3886.31300,35926
2025.10.02,12:00,3886.27700,3897.15400,3819.33500,3828.36400,136682
2025.10.02,16:00,3828.31600,3859.10400,3827.17300,3855.55400,55506
2025.10.02,20:00,3855.60300,3863.76300,3852.14600,3862.41000,14645
2025.10.03,00:00,3862.36500,3862.77900,3837.99500,3842.75700,45082
2025.10.03,04:00,3842.71100,3865.31300,3841.60200,3864.19600,37576
2025.10.03,08:00,3864.22900,3867.66000,3854.65400,3862.11200,35879
2025.10.03,12:00,3862.14100,3891.61700,3860.44800,3889.44000,96456
2025.10.03,16:00,3889.41900,3889.78800,3876.88300,3885.56800,47151
2025.10.03,20:00,3885.53700,3887.22800,3882.84500,3887.04500,4697
2025.10.05,22:05,3888.62400,3920.98600,3884.03400,3909.45000,35416
2025.10.06,00:00,3909.48700,3932.01600,3898.93100,3929.58400,55102
2025.10.06,04:00,3929.62500,3945.20500,3922.44900,3941.61700,71004
2025.10.06,08:00,3941.65100,3949.59600,3931.00400,3938.25600,61933
2025.10.06,12:00,3938.22600,3964.15500,3926.47800,3962.48600,103877
2025.10.06,16:00,3962.45400,3969.99900,3945.79900,3959.45100,54489
2025.10.06,20:00,3959.41500,3976.19800,3957.39700,3969.51400,32029
2025.10.07,00:00,3969.55400,3977.47500,3955.82900,3973.39500,50060
2025.10.07,04:00,3973.42600,3976.90400,3943.29100,3945.91800,64691
2025.10.07,08:00,3945.87200,3969.16000,3940.82000,3966.97800,49871
2025.10.07,12:00,3966.95700,3991.05900,3961.80700,3966.15300,104649
2025.10.07,16:00,3966.19800,3987.71100,3963.16400,3980.14000,62222
2025.10.07,20:00,3980.19500,3995.94600,3980.16600,3994.41100,16584
2025.10.08,00:00,3994.36700,4016.52700,3984.50200,4014.81900,50916
2025.10.08,04:00,4014.93800,4039.05800,4014.63700,4034.16500,57617
2025.10.08,08:00,4034.22400,4049.61100,4030.82900,4037.89900,51937
2025.10.08,12:00,4037.93100,4050.71900,4026.34200,4045.64700,92519
2025.10.08,16:00,4045.69400,4059.32100,4032.08200,4044.82900,75423
2025.10.08,20:00,4044.80400,4046.68600,4001.23000,4011.70800,40229
2025.10.09,00:00,4011.70600,4036.30000,4002.48400,4026.76100,93511
2025.10.09,04:00,4026.72000,4043.74400,4022.63100,4031.58200,59717
2025.10.09,08:00,4031.48000,4046.78800,4030.22100,4044.48800,44289
2025.10.09,12:00,4044.45000,4057.98100,4003.97900,4014.47100,169750
2025.10.09,16:00,4014.43300,4021.75700,3944.60000,3973.03300,150547
2025.10.09,20:00,3973.08700,3990.83300,3958.51400,3989.93200,32609
2025.10.10,00:00,3989.92700,3994.42200,3960.79500,3961.96300,70676
2025.10.10,04:00,3961.93400,3977.90900,3946.91000,3971.99000,79406
2025.10.10,08:00,3971.99800,4006.76000,3970.09800,3987.20700,73033
2025.10.10,12:00,3987.23500,4022.80500,3970.60400,3997.97700,160175
2025.10.10,16:00,3998.01100,4021.31500,3974.97500,4011.60900,116968
2025.10.10,20:00,4011.65200,4020.90300,4005.64800,4010.39900,17170
2025.10.12,22:05,4014.46300,4060.24300,4008.64500,4035.14700,49734
2025.10.13,00:00,4035.19500,4059.92600,4024.30000,4051.91900,99595
2025.10.13,04:00,4051.92200,4078.20600,4050.97400,4071.17600,70519
2025.10.13,08:00,4071.13500,4085.28800,4069.05700,4073.98600,55109
2025.10.13,12:00,4073.98700,4107.41200,4073.17300,4104.90800,91441
2025.10.13,16:00,4104.95000,4117.10300,4090.70100,4108.59600,63375
2025.10.13,20:00,4108.55800,4132.06900,4106.02400,4128.04500,29154
2025.10.14,00:00,4128.09100,4166.48600,4119.56800,4163.37300,89467
2025.10.14,04:00,4163.41400,4179.71900,4090.60300,4126.24500,180342
2025.10.14,08:00,4126.21200,4145.24700,4121.78200,4130.51100,97216
2025.10.14,12:00,4130.47300,4142.71600,4097.76200,4137.98900,153529
2025.10.14,16:00,4138.03000,4155.31600,4127.90000,4141.56400,92817
2025.10.14,20:00,4141.59900,4167.14400,4139.13800,4161.61300,29820
2025.10.15,00:00,4161.57400,4190.86300,4153.83500,4187.05100,79704
2025.10.15,04:00,4187.09900,4209.79900,4173.25300,4207.69000,55500
2025.10.15,08:00,4207.73200,4218.24900,4164.77400,4198.69200,80529
2025.10.15,12:00,4198.73100,4212.36100,4176.18700,4190.23500,136065
2025.10.15,16:00,4190.28500,4213.52500,4182.52700,4210.37200,79938
2025.10.15,20:00,4210.32800,4215.90100,4199.61300,4209.45800,26788
2025.10.16,00:00,4209.55700,4242.11900,4204.95900,4233.81600,66660
2025.10.16,04:00,4233.80400,4239.42000,4203.50800,4230.54700,83943
2025.10.16,08:00,4230.61500,4247.73400,4222.06200,4240.65900,49461
2025.10.16,12:00,4240.70300,4276.07300,4227.66400,4273.38800,110993
2025.10.16,16:00,4273.43800,4313.04300,4261.38800,4307.37300,133785
2025.10.16,20:00,4307.41700,4380.04900,4307.41700,4365.80500,76242
2025.10.17,00:00,4365.76300,4371.63400,4278.86500,4366.73000,176866
2025.10.17,04:00,4366.71800,4378.55400,4308.91200,4341.79600,144941
2025.10.17,08:00,4341.82200,4349.74000,4286.63800,4287.11500,143330
2025.10.17,12:00,4287.17800,4320.28500,4216.82300,4237.47800,309805
2025.10.17,16:00,4237.54000,4244.95600,4186.17200,4225.93600,188113
2025.10.17,20:00,4225.89500,4252.70200,4220.10200,4250.93600,21088
2025.10.19,22:05,4264.62900,4268.32500,4233.24600,4237.86500,40968
2025.10.20,00:00,4237.83900,4271.28600,4218.93100,4264.72500,122938
2025.10.20,04:00,4264.68100,4268.31200,4221.41000,4255.17300,98116
2025.10.20,08:00,4255.13700,4279.73800,4245.62100,4279.28100,66885
2025.10.20,12:00,4279.24200,4355.78100,4272.72700,4349.21500,170739
2025.10.20,16:00,4349.18000,4381.61700,4337.34000,4378.21100,75231
2025.10.20,20:00,4378.16200,4380.11500,4346.47500,4360.44200,54129
2025.10.21,00:00,4360.40500,4372.29600,4332.89400,4346.57800,96985
2025.10.21,04:00,4346.53800,4346.99600,4293.36800,4298.44900,100183
2025.10.21,08:00,4298.41100,4301.77800,4244.70000,4253.32500,151665
2025.10.21,12:00,4253.35300,4257.51100,4080.81700,4138.60600,349273
2025.10.21,16:00,4138.64800,4143.86900,4093.56200,4108.95400,157648
2025.10.21,20:00,4108.99400,4132.32200,4090.12700,4093.14200,50016
2025.10.22,00:00,4093.18200,4143.13600,4004.18500,4128.67400,232516
2025.10.22,04:00,4128.61000,4161.36000,4107.53600,4132.90100,106601
2025.10.22,08:00,4132.86300,4135.88400,4015.04700,4027.77800,227676
2025.10.22,12:00,4027.80500,4085.27200,4010.98800,4037.04300,240652
2025.10.22,16:00,4037.00800,4113.63200,4023.21100,4102.52700,143221
2025.10.22,20:00,4102.43000,4116.48700,4080.51700,4087.63900,55354
2025.10.23,00:00,4087.61200,4100.72100,4065.98700,4091.17300,101024
2025.10.23,04:00,4091.19500,4137.71200,4079.65600,4094.29200,100022
2025.10.23,08:00,4094.34500,4125.44200,4094.34500,4109.61400,93332
2025.10.23,12:00,4109.58100,4154.68500,4100.14000,4141.84500,133251
2025.10.23,16:00,4141.77200,4148.64300,4116.42600,4118.28900,73432
2025.10.23,20:00,4118.33300,4131.92300,4105.81200,4121.70300,33593
2025.10.24,00:00,4121.72800,4144.27300,4107.55600,4122.26200,73241
2025.10.24,04:00,4122.22300,4123.29700,4069.54700,4074.36700,81775
2025.10.24,08:00,4074.43200,4077.86200,4043.97800,4061.37100,89558
2025.10.24,12:00,4061.47400,4135.16500,4059.81900,4130.34700,173454
2025.10.24,16:00,4130.44200,4138.62200,4101.82700,4103.99900,82401
2025.10.24,20:00,4104.03600,4114.07800,4096.25400,4113.08200,9779
2025.10.26,22:05,4083.57800,4109.19300,4061.91200,4064.45800,50115
2025.10.27,00:00,4064.53100,4097.78100,4058.10900,4069.56200,84789
2025.10.27,04:00,4069.52300,4084.78200,4053.76100,4068.61900,64990
2025.10.27,08:00,4068.58800,4070.53000,4015.39600,4023.92300,108476
2025.10.27,12:00,4023.98100,4050.27500,3971.34800,3989.93000,189993
2025.10.27,16:00,3990.03900,4010.14700,3983.97800,3990.12900,84343
2025.10.27,20:00,3990.17600,4004.56200,3979.10400,3998.47300,36756
2025.10.28,00:00,3998.37900,4019.76700,3973.04300,3992.90000,81753
2025.10.28,04:00,3992.83800,3994.25500,3921.71000,3932.48800,101384
2025.10.28,08:00,3932.55000,3935.89400,3886.54000,3923.29300,118868
2025.10.28,12:00,3923.32000,3969.61100,3905.48900,3964.79600,122197
2025.10.28,16:00,3964.68500,3970.42200,3945.14400,3960.31200,86154
2025.10.28,20:00,3960.34200,3967.82500,3915.88200,3964.82400,48662
2025.10.29,00:00,3964.83300,3982.25200,3944.19900,3963.36000,82042
2025.10.29,04:00,3963.37300,4001.59900,3950.74900,4001.54800,70164
2025.10.29,08:00,4001.60400,4029.70600,4000.43600,4016.69300,75448
2025.10.29,12:00,4016.72200,4030.26800,3989.22900,3993.00900,103619
2025.10.29,16:00,3993.05900,4007.46400,3927.91000,3945.55500,162549
2025.10.29,20:00,3945.52800,3954.23100,3917.19000,3952.84500,54073
2025.10.30,00:00,3952.79800,3966.38900,3915.30400,3937.95500,92177
2025.10.30,04:00,3938.02800,3982.42900,3934.84200,3961.33900,102179
2025.10.30,08:00,3961.48400,4011.87800,3960.16000,3974.38000,88848
2025.10.30,12:00,3974.42200,4014.83800,3960.07100,4001.93800,145341
2025.10.30,16:00,4001.90000,4026.01700,3991.38000,4023.46600,67747
2025.10.30,20:00,4023.43000,4046.39800,4016.32200,4036.65800,42439
2025.10.31,00:00,4036.63300,4039.28900,3991.09200,3996.42200,89621
2025.10.31,04:00,3996.44800,4025.35200,3989.05400,4021.04100,74294
2025.10.31,08:00,4020.96100,4026.87100,3998.79500,4010.53000,62751
2025.10.31,12:00,4010.46800,4036.18500,4009.07500,4012.71800,107759
2025.10.31,16:00,4012.67200,4015.13600,3972.40600,4001.07100,104534
2025.10.31,20:00,4001.03300,4006.70900,3996.13900,4001.62100,7997
2025.11.02,23:01,3990.71900,3998.94400,3977.94600,3980.12200,17543
2025.11.03,00:00,3980.07900,4015.55700,3962.30600,4011.18600,87350
2025.11.03,04:00,4011.18300,4026.05400,3997.68500,4025.27900,56113
2025.11.03,08:00,4025.37100,4027.84600,3992.96800,4007.56300,74933
2025.11.03,12:00,4007.55600,4030.64600,4001.75400,4008.63500,103125
2025.11.03,16:00,4008.60400,4013.49200,3995.07600,4004.67000,62122
2025.11.03,20:00,4004.71200,4014.93200,3980.96300,3997.22300,28590
2025.11.04,00:00,3997.30100,3999.33800,3975.46700,3994.56400,73574
2025.11.04,04:00,3994.52500,3996.43800,3966.77300,3993.93900,66695
2025.11.04,08:00,3994.03800,4000.71100,3985.89100,3995.17900,55299
2025.11.04,12:00,3995.22000,3997.57600,3928.81000,3956.79600,109460
2025.11.04,16:00,3956.87500,3975.77800,3932.10200,3937.45000,78592
2025.11.04,20:00,3937.48200,3942.07300,3930.39800,3934.76700,31904
2025.11.05,00:00,3934.79300,3965.38500,3929.59800,3960.80200,65991
2025.11.05,04:00,3960.84100,3978.55600,3959.73900,3972.70100,49294
2025.11.05,08:00,3972.73400,3987.09100,3955.99100,3966.87900,51766
2025.11.05,12:00,3966.82300,3985.56200,3962.25600,3978.27100,77614
2025.11.05,16:00,3978.34300,3990.54300,3974.81700,3987.87000,43803
2025.11.05,20:00,3987.90100,3990.24300,3966.71400,3973.67100,23987
2025.11.06,00:00,3973.63000,3990.43900,3964.54300,3987.55600,44731
2025.11.06,04:00,3987.54700,4009.64500,3982.17700,4005.87100,39415
2025.11.06,08:00,4005.85200,4019.60900,4004.24800,4018.18200,39439
2025.11.06,12:00,4018.04400,4019.50600,3975.19700,3980.26400,85142
2025.11.06,16:00,3980.31500,3995.27800,3965.74200,3985.39500,65903
2025.11.06,20:00,3985.35000,3989.71900,3974.35400,3989.17700,27700
2025.11.07,00:00,3989.21800,4003.40200,3984.49300,3990.44500,38476
2025.11.07,04:00,3990.41300,4010.01600,3985.36300,4007.77200,38030
2025.11.07,08:00,4007.83600,4014.19500,3993.69000,4002.86100,42382
2025.11.07,12:00,4002.93500,4008.48200,3984.05800,3990.95200,78996
2025.11.07,16:00,3990.98900,4027.62800,3989.91500,4006.83800,78238
2025.11.07,20:00,4006.81100,4007.18900,3994.33700,4001.42200,22552
2025.11.09,23:01,4004.87600,4012.26500,4004.04200,4011.86000,11863
2025.11.10,00:00,4011.87000,4053.25600,4011.13200,4050.18700,64169
2025.11.10,04:00,4050.14800,4079.16500,4049.94700,4075.20800,44846
2025.11.10,08:00,4075.24300,4086.23800,4071.59500,4085.29300,46412
2025.11.10,12:00,4085.33500,4105.88600,4074.40500,4084.55500,93179
2025.11.10,16:00,4084.50900,4115.83400,4081.92100,4113.17100,47704
2025.11.10,20:00,4113.10200,4122.66500,4106.64400,4119.95500,23593
2025.11.11,00:00,4119.99200,4148.11300,4116.19500,4146.84000,55062
2025.11.11,04:00,4146.79600,4148.86200,4124.54200,4129.67100,48191
2025.11.11,08:00,4129.55600,4146.00100,4128.80500,4142.78800,39916
2025.11.11,12:00,4142.82900,4146.64500,4097.10700,4106.67100,85290
2025.11.11,16:00,4106.62100,4126.17500,4105.04600,4123.01000,49055
2025.11.11,20:00,4123.06200,4144.67700,4122.36600,4142.63900,26991
2025.11.12,00:00,4142.62800,4145.52100,4111.79000,4111.97200,57025
2025.11.12,04:00,4111.89500,4125.31800,4098.90200,4116.96300,54243
2025.11.12,08:00,4117.00400,4133.57300,4112.13100,4126.12100,53722
2025.11.12,12:00,4126.09600,4185.70400,4122.80200,4181.42400,102989
2025.11.12,16:00,4181.38100,4211.75100,4180.07000,4197.44000,95807
2025.11.12,20:00,4197.39900,4208.17500,4187.21600,4191.09700,35743
2025.11.13,00:00,4191.05500,4213.46000,4179.92500,4213.12500,81000
2025.11.13,04:00,4213.09400,4220.15000,4203.28600,4219.94200,61587
2025.11.13,08:00,4219.89600,4240.26100,4218.87400,4230.50300,62534
2025.11.13,12:00,4230.53300,4245.33200,4184.50700,4202.48500,128838
2025.11.13,16:00,4202.50900,4211.04300,4145.37700,4163.83400,124052
2025.11.13,20:00,4163.87200,4186.69700,4160.28300,4185.94100,43649
2025.11.14,00:00,4186.02300,4211.57100,4173.68800,4204.43500,67143
2025.11.14,04:00,4204.40000,4205.83600,4158.83600,4181.00800,72679
2025.11.14,08:00,4180.90700,4186.97700,4130.77700,4132.85800,82669
2025.11.14,12:00,4132.81500,4140.50100,4032.19400,4093.47400,214012
2025.11.14,16:00,4093.55400,4111.21200,4080.78900,4089.97200,103720
2025.11.14,20:00,4090.02900,4092.33900,4075.31800,4084.62000,30485
2025.11.16,23:01,4083.75500,4106.77300,4071.87500,4096.46100,22952
2025.11.17,00:00,4096.52800,4102.10200,4070.04800,4082.99300,94379
2025.11.17,04:00,4082.92400,4089.24200,4049.67300,4088.15900,66734
2025.11.17,08:00,4088.13000,4095.98700,4061.02600,4078.49300,72522
2025.11.17,12:00,4078.37700,4092.25100,4060.63300,4064.17200,102340
2025.11.17,16:00,4064.14500,4081.10900,4010.80800,4011.22900,100617
2025.11.17,20:00,4011.25800,4055.59400,4006.82700,4036.82500,59247
2025.11.18,00:00,4036.86200,4045.05200,4008.20200,4013.28500,85800
2025.11.18,04:00,4013.31600,4025.22700,3998.03700,4013.67400,73291
2025.11.18,08:00,4013.64800,4050.43400,4010.54000,4039.33400,69213
2025.11.18,12:00,4039.30300,4082.04200,4029.08900,4052.93800,131788
2025.11.18,16:00,4053.00100,4082.06000,4040.40200,4081.08900,85043
2025.11.18,20:00,4081.13400,4082.27300,4064.81000,4076.69200,31904
2025.11.19,00:00,4076.80600,4080.65900,4055.66300,4066.98900,65129
2025.11.19,04:00,4066.95500,4098.60200,4064.40600,4087.04600,55379
2025.11.19,08:00,4087.00300,4119.17300,4078.21200,4112.90000,70914
2025.11.19,12:00,4112.81800,4132.68600,4090.08400,4094.89200,110515
2025.11.19,16:00,4094.84700,4098.64600,4055.57200,4073.65100,146606
2025.11.19,20:00,4073.63000,4108.23900,4065.60300,4104.66200,46074
2025.11.20,00:00,4104.69200,4110.34100,4039.86500,4072.46600,97540
2025.11.20,04:00,4072.42700,4080.56700,4054.04800,4059.97400,69019
2025.11.20,08:00,4059.90100,4072.77900,4038.68600,4060.80400,85689
2025.11.20,12:00,4060.77600,4107.17100,4060.08400,4070.31300,146912
2025.11.20,16:00,4070.27100,4087.31200,4043.67400,4084.65200,160100
2025.11.20,20:00,4084.61500,4088.81700,4072.92400,4079.19400,43026
2025.11.21,00:00,4079.24600,4081.45300,4049.39600,4056.16000,74838
2025.11.21,04:00,4056.12900,4064.84500,4024.81000,4031.70500,82724
2025.11.21,08:00,4031.74200,4063.62100,4022.25800,4036.58800,94980
2025.11.21,12:00,4036.55300,4083.96800,4034.75800,4069.73900,151513
2025.11.21,16:00,4069.72300,4101.28600,4062.91000,4087.62100,104426
2025.11.21,20:00,4087.64500,4088.77600,4054.50800,4066.11300,39781
2025.11.23,23:01,4072.46900,4077.69500,4065.81500,4075.11700,14661
2025.11.24,00:00,4075.14800,4076.14400,4040.58200,4050.51000,67671
2025.11.24,04:00,4050.54000,4067.63900,4039.84200,4059.90000,63048
2025.11.24,08:00,4059.85800,4077.22700,4059.57000,4069.96800,54241
2025.11.24,12:00,4069.86000,4093.90200,4065.66500,4091.74100,86167
2025.11.24,16:00,4091.79100,4125.78100,4088.03400,4118.50800,66492
2025.11.24,20:00,4118.53100,4144.41100,4117.94200,4143.71900,38635
2025.11.25,00:00,4143.67700,4155.82000,4122.52400,4143.05200,84213
2025.11.25,04:00,4143.02600,4152.06300,4130.27700,4132.58900,58448
2025.11.25,08:00,4132.65600,4139.52200,4109.15600,4133.45600,65483
2025.11.25,12:00,4133.52200,4150.84400,4111.03400,4123.13000,108115
2025.11.25,16:00,4123.09200,4159.49800,4122.15200,4133.76100,84058
2025.11.25,20:00,4133.79700,4138.43100,4127.67300,4133.73000,27667
2025.11.26,00:00,4133.80500,4169.42100,4132.59500,4166.12100,57759
2025.11.26,04:00,4166.08700,4168.66000,4146.59800,4157.30900,50079
2025.11.26,08:00,4157.36900,4173.16100,4154.69600,4171.55600,54334
2025.11.26,12:00,4171.57700,4173.59500,4136.50800,4165.24600,100775
2025.11.26,16:00,4165.28600,4171.78000,4157.95100,4163.25400,56480
2025.11.26,20:00,4163.28300,4168.94400,4161.32400,4164.96500,23940
2025.11.27,00:00,4164.92200,4167.31300,4144.14500,4147.46400,50424
2025.11.27,04:00,4147.42000,4162.25200,4142.60100,4160.02000,45175
2025.11.27,08:00,4160.05900,4167.18100,4148.26100,4157.35200,45009
2025.11.27,12:00,4157.40500,4161.86000,4149.15100,4158.05600,44216
2025.11.27,16:00,4158.00500,4160.37000,4151.44300,4157.11600,17630
2025.11.27,23:01,4160.41300,4164.01000,4158.29900,4163.43100,4645
2025.11.28,00:00,4163.37100,4193.04400,4163.14500,4184.22700,42366
2025.11.28,04:00,4184.23200,4188.86200,4155.87400,4174.63100,24662
2025.11.28,08:00,4174.63500,4180.13900,4147.52900,4172.01900,56443
2025.11.28,12:00,4171.98000,4208.95800,4168.71200,4203.54800,57460
2025.11.28,16:00,4203.57500,4226.47900,4197.55900,4219.17900,51530
2025.11.30,23:01,4219.88700,4225.30900,4205.82700,4221.87600,15682
2025.12.01,00:00,4221.85100,4256.44700,4218.24500,4239.35000,84506
2025.12.01,04:00,4239.31300,4246.98900,4215.43400,4245.32000,60165
2025.12.01,08:00,4245.28600,4262.27800,4238.45700,4254.63400,50353
2025.12.01,12:00,4254.63900,4264.56200,4219.61000,4232.56500,104674
2025.12.01,16:00,4232.58900,4244.66700,4223.12700,4236.85100,93310
2025.12.01,20:00,4236.81900,4241.51600,4224.42300,4227.64800,35155
2025.12.02,00:00,4227.67900,4229.76600,4191.18300,4216.93200,82185
2025.12.02,04:00,4216.91300,4226.27500,4203.25800,4213.34700,54175
2025.12.02,08:00,4213.32000,4217.20200,4180.94500,4205.31900,60406
2025.12.02,12:00,4205.25400,4230.85900,4163.56600,4169.35800,116108
2025.12.02,16:00,4169.47400,4200.69300,4166.91100,4196.52000,81559
2025.12.02,20:00,4196.55700,4216.26000,4194.87500,4212.87600,33757
2025.12.03,00:00,4212.91300,4228.86400,4204.33900,4221.24400,62251
2025.12.03,04:00,4221.18200,4225.41400,4199.95900,4206.45300,59921
2025.12.03,08:00,4206.48500,4210.26300,4194.48000,4208.56400,50677
2025.12.03,12:00,4208.53700,4241.57900,4205.12400,4216.34200,110402
2025.12.03,16:00,4216.30700,4224.96400,4195.22500,4207.87200,79008
2025.12.03,20:00,4207.83000,4212.74800,4202.39500,4207.16500,25951
2025.12.04,00:00,4207.10200,4216.81700,4187.21500,4195.85100,60852
2025.12.04,04:00,4195.77200,4199.17100,4174.83400,4193.75300,62808
2025.12.04,08:00,4193.71300,4206.55000,4183.69400,4198.62500,51858
2025.12.04,12:00,4198.59700,4213.58600,4185.50600,4207.52000,97207
2025.12.04,16:00,4207.49300,4219.41400,4199.59900,4208.93900,59553
2025.12.04,20:00,4208.91100,4210.32000,4203.89000,4206.07900,21028
2025.12.05,00:00,4206.07700,4210.95300,4194.82400,4209.55700,48358
2025.12.05,04:00,4209.54400,4230.69000,4207.84400,4224.40900,44395
2025.12.05,08:00,4224.44900,4227.55300,4215.93900,4223.69300,33338
2025.12.05,12:00,4223.72100,4259.24000,4221.55000,4243.68200,87252
2025.12.05,16:00,4243.71600,4245.69800,4198.64200,4207.64900,105913
2025.12.05,20:00,4207.69000,4207.84400,4191.86300,4198.52200,37406
2025.12.07,23:01,4202.42600,4208.45800,4190.00400,4201.38900,2187
2025.12.08,00:00,4201.43300,4213.43900,4197.54300,4210.00800,51034
2025.12.08,04:00,4210.04100,4218.96300,4204.60300,4206.86400,34554
2025.12.08,08:00,4206.86300,4216.48300,4199.69400,4208.39100,38102
2025.12.08,12:00,4208.51100,4215.56400,4176.13700,4182.93300,80908
2025.12.08,16:00,4182.89100,4197.89100,4177.11800,4187.05700,46560
2025.12.08,20:00,4187.01700,4195.49700,4184.92800,4194.73500,16150
2025.12.09,00:00,4194.74000,4198.80800,4185.98000,4194.52300,38604
2025.12.09,04:00,4194.45700,4195.65400,4170.09700,4182.36800,47004
2025.12.09,08:00,4182.34100,4213.08000,4182.34100,4202.97600,49766
2025.12.09,12:00,4203.02100,4216.46100,4189.39100,4212.47500,92384
2025.12.09,16:00,4212.50500,4221.49700,4201.26800,4212.57700,69025
2025.12.09,20:00,4212.54000,4216.11000,4207.23100,4210.87000,37851
2025.12.10,00:00,4210.80400,4218.77800,4206.90200,4216.42700,36910
